,Body_wall_muscle,Glia,Gonad,Hypodermis,Neurons,Pharynx
TCE5078_X,0,0,0,0,0,0
TCE5079_I,0.000865765,0.000611684,0.001013008,0.00046344,0.000677954,0.00046344
TCE5079_L,-0.000865765,-0.000611684,-0.001013008,-0.00046344,-0.000677954,-0.00046344
TCE5079_X,0.00E+00,2.05E-12,2.05E-12,2.05E-12,0.00E+00,2.05E-12
TCE5080_I,0.069928476,0.167460672,0.069928476,0.078755541,0.070018203,0.079928476
TCE5080_L,0.00E+00,6.82E-13,6.82E-13,6.82E-13,0.00E+00,6.82E-13
TCE5080_X,-0.069928476,-0.167460672,-0.069928476,-0.078755541,-0.070018203,-0.079928476
TCE5082_I,0,0.01,0.01,0,0,0
TCE5082_X,0,-0.01,-0.01,0,0,0
TCE5083_I,0.00E+00,-1.14E-12,-1.14E-12,-1.14E-12,0.00E+00,-1.14E-12
TCE5083_L,0.00E+00,6.82E-13,6.82E-13,6.82E-13,0.00E+00,6.82E-13
TCE5083_X,0.00E+00,0.00E+00,-4.55E-13,-4.55E-13,0.00E+00,-4.55E-13
TCE5084_I,-0.825096049,0.000611684,0,0,0,0.00046344
TCE5084_L,-0.000865765,-0.000611684,-0.001013008,-0.00046344,-0.000677954,-0.00046344
TCE5084_X,0.825096049,0,0,0,0,1.48E-12
TCE5085_I,0.01,0.250849302,0.43855286,0.257915309,0.290193073,0.346666555
TCE5085_L,0.00E+00,6.82E-13,6.82E-13,6.82E-13,0.00E+00,6.82E-13
TCE5085_X,-0.01,-0.250849302,-0.43855286,-0.257915309,-0.290193073,-0.346666555
TCE5086_I,0,-0.002499062,0,-0.002499062,-0.002499062,0
TCE5086_L,0,0.004998124,0,0.004998124,0.004998124,0
TCE5086_X,0,0.002499062,0,0.002499062,0.002499062,0
TCE5092_I,0.017815884,0,0,0.00713889,0,0
TCE5092_L,0.00E+00,6.82E-13,6.82E-13,6.82E-13,0.00E+00,6.82E-13
TCE5092_X,-0.017815884,0,0,-0.00713889,0,0
TCE5093_I,0,0,0,0,0,0
TCE5093_X,0,0,0,0,0,0
TCE5094_I,0,0,0,6.82E-13,0,0
TCE5094_X,0,0,0,0,0.01,0
TCE5096_I,0,0,0,0,0,0
TCE5096_X,0,0,0,0,0,0
TCE5097_I,0,0,0,0,0,0
TCE5097_X,0.01,0.01,0,0.01,0.01,0.01
TCE5098_I,0.003657558,0,0,0.003657558,0,0
TCE5098_L,-0.003657558,0,0,-0.003657558,0,0
TCE5098_X,-0.003657558,0,0,-0.003657558,0,0
TCE5099_I,0.027055142,0.019115119,0.031656501,0.014482497,0.021186047,0.014482497
TCE5099_X,0,0,0,0,0,0
TCE5100_I,0.01,0,0,0,0,0.01
TCE5100_X,-0.01,0,0,0,0,-0.01
TCE5101_I,0,-0.005641721,-0.870028972,-0.001092058,-5.63E-03,-1.011779448
TCE5101_X,0,0.005641721,0.870028972,0.001092058,5.63E-03,1.011779448
TCE5102_I,-0.03001817,-0.149420639,-2.38E-02,-3.29E-02,-0.031511837,-0.029863326
TCE5102_X,0.03001817,0.149420639,2.38E-02,3.29E-02,0.031511837,0.029863326
TCE5103_I,0,0,0,0,0,0
TCE5103_X,0,0,0,0,0,0
TCE5104_I,0.01,0.008484054,0,0.005158237,0.009403215,0
TCE5104_L,-0.012008154,-0.008484054,-0.014050421,-0.006427912,-0.009403215,-0.006427912
TCE5104_X,-0.01,0.001515946,0,-0.005158237,-0.009403215,0
TCE5105_I,0.00046344,0.00046344,0.00046344,0.00046344,0.00046344,0.00046344
TCE5105_X,0.01,0.01,0,0.01,0.01,0.01
TCE5106_I,0,0,0,0,0,0
TCE5106_X,0,0,0,0,0.01,0
TCE5107_I,0,0,0,0,0,0
TCE5107_X,0,0,0,0,0.03,0
TCE5108_I,0,0,2.73E-12,0.00E+00,0,0
TCE5108_X,0,0,-2.73E-12,0,0,0
TCE5109_I,-0.008907942,4.55E-13,0.00E+00,-0.008907942,0,0.011092058
TCE5109_X,0.008907942,-4.55E-13,0.00E+00,0.008907942,0,-0.011092058
TCE5110_I,0,0,0,0,0,0
TCE5110_X,0,0,0,0.01,0,0
TCE5300_I,0,-0.013271958,0,-0.013271958,-0.003271958,-0.013271958
TCE5300_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5300_X,0.00E+00,0.013271958,0,0.013271958,0.003271958,0.013271958
TCE5301_I,0,0.01,0,0.01,0.01,0.01
TCE5301_X,0,-0.01,0,-0.01,-0.01,-0.01
TCE5302_I,0.034262701,0.020990744,0.034262701,0.030990744,0.021063681,0.020990744
TCE5302_L,0.00E+00,6.82E-13,6.82E-13,6.82E-13,0.00E+00,6.82E-13
TCE5302_X,-0.034262701,-0.020990744,-0.034262701,-0.030990744,-0.021063681,-0.020990744
TCE5303_I,0,0,0,0,0,0
TCE5303_L,0,0,0,0,0,0
TCE5303_X,0,0,0,0,0,0
TCE5304_I,0,0,0,0,0,0
TCE5304_X,0,0,0,0,0,0
TCE5305_I,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0
TCE5305_X,0.00E+00,0.002499062,0.00E+00,0.002499062,0.002499062,0
TCE5306_I,0.00E+00,0.00E+00,0,0.00E+00,0,0
TCE5306_X,0.00E+00,0.00E+00,0,0,0,0
TCE5307_I,0,4.55E-13,0,0,0,0
TCE5307_X,0,0,0,0,0,0
TCE5308_I,0,0,0,0,0,0
TCE5308_X,0,0.002499062,0,0.002499062,0.002499062,0
TCE5309_I,0.00E+00,0,0,0,0,0
TCE5309_X,0,0,0,0,0,0
TCE5310_I,0,0.002499062,0.00E+00,0.002499062,0.002499062,0
TCE5310_X,0,-0.002499062,0.00E+00,-0.002499062,-0.002499062,0
TCE5311_I,0.00E+00,0.019999996,-0.016086394,-1.00E-02,-1.00E-02,-0.01
TCE5311_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5311_X,-2.63E-02,-0.019999996,-0.085589527,0.00E+00,-0.070071825,-0.060072052
TCE5312_I,-0.02,0.01,0,0.00E+00,0.00E+00,0.01
TCE5312_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5312_X,0.02,-0.01,0,0.00E+00,0.00E+00,-0.01
TCE5313_I,0,0,0,0,0.00E+00,0
TCE5313_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5313_X,0,0,0,0,0.00E+00,0
TCE5314_I,0.00E+00,0,-4.55E-13,-1.36E-12,0.00E+00,-9.09E-13
TCE5314_L,0.00E+00,6.82E-13,6.82E-13,6.82E-13,0.00E+00,6.82E-13
TCE5314_X,0.00E+00,0,4.55E-13,1.36E-12,0.00E+00,9.09E-13
TCE5315_I,-0.059803618,-0.492602758,-0.069803618,-0.357216349,-0.144543847,-0.390274881
TCE5315_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5315_X,0.059803618,0.492602758,0.069803618,0.357216349,0.144543847,0.390274881
TCE5316_I,0.00E+00,-2.05E-12,-2.05E-12,-2.05E-12,-0.01,-2.05E-12
TCE5316_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5316_X,0.00E+00,2.05E-12,2.05E-12,2.05E-12,0.01,2.05E-12
TCE5317_I,0,-0.219403207,0,-0.260087384,-0.107372382,-0.195766501
TCE5317_L,0.00E+00,6.82E-13,6.82E-13,6.82E-13,0.00E+00,6.82E-13
TCE5317_X,0,0.219403207,0,0.260087384,0.107372382,0.195766501
TCE5318_I,0,0.02,0.897364759,0.02,0.01,0
TCE5318_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5318_X,0,-0.02,-0.897364759,-0.02,-0.01,0
TCE5319_I,-1.12E-02,-1.12E-02,-0.021202206,-0.011202206,0,-0.011202206
TCE5319_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5319_X,1.12E-02,1.12E-02,0.021202206,0.011202206,0,0.011202206
TCE5320_I,0,0,0.00E+00,0,0,0
TCE5320_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5320_X,0,0,0.00E+00,0,0,0.00E+00
TCE5321_I,0,0,0,0,0,0
TCE5321_L,0.00E+00,6.82E-13,6.82E-13,6.82E-13,0.00E+00,6.82E-13
TCE5321_X,0,0,0,0,0,0
TCE5322_I,0.00E+00,0.006856587,0,1.03E-02,0.00E+00,0
TCE5322_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5322_X,0.00E+00,-0.006856587,0,-1.03E-02,0.00E+00,0
TCE5323_I,0,6.82E-13,0,0.00E+00,0.00E+00,0.00E+00
TCE5323_L,0,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5323_X,0,-6.82E-13,0,0.00E+00,0.00E+00,0.00E+00
TCE5324_I,0,-6.82E-13,0.00E+00,-6.82E-13,0.00E+00,0
TCE5324_L,0,6.82E-13,6.82E-13,6.82E-13,0.00E+00,-0.01
TCE5324_X,0,6.82E-13,0.00E+00,6.82E-13,0.00E+00,0
TCE5325_I,0.00E+00,0,-1.36E-12,-6.82E-13,0.00E+00,0
TCE5325_L,0.00E+00,6.82E-13,6.82E-13,6.82E-13,0.00E+00,6.82E-13
TCE5325_X,0.00E+00,0,1.36E-12,6.82E-13,0.00E+00,0
TCE5326_I,0.00E+00,1.38E-12,7.00E-13,-0.02,0.00E+00,0.00E+00
TCE5326_L,0.00E+00,-6.82E-13,-6.82E-13,0.02,0.00E+00,0.00E+00
TCE5326_X,0.00E+00,-1.38E-12,-7.00E-13,0.02,0.00E+00,0.00E+00
TCE5327_I,0.036063422,0.017447562,0.042196849,0.026076225,0.01,0.034425348
TCE5327_L,0.00E+00,6.82E-13,6.82E-13,6.82E-13,0.00E+00,6.82E-13
TCE5327_X,-0.01,-0.01,-0.01,-0.006589557,-0.01,-0.01
TCE5328_I,0.00E+00,-6.82E-13,0,0.00E+00,0.00E+00,-6.82E-13
TCE5328_L,0.00E+00,6.82E-13,6.82E-13,0.00E+00,0.00E+00,6.82E-13
TCE5328_X,0.00E+00,0.01,0.01,0.00E+00,0.00E+00,0.01
TCE5329_I,0,0,0,0,0,0
TCE5329_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5329_X,0,0,0,0,0,0
TCE5330_I,0.00E+00,6.82E-13,6.82E-13,6.82E-13,0.00E+00,6.82E-13
TCE5330_X,0.00E+00,6.82E-13,6.82E-13,6.82E-13,0.00E+00,6.82E-13
TCE5331_I,0,0,0,0,0.02,0.105373035
TCE5331_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5331_X,0,0,0,0,-0.02,-0.105373035
TCE5332_I,0,0,-0.207518755,0,0.235460756,0
TCE5332_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5332_X,0,0,0.207518755,0,-0.235460756,0
TCE5333_I,0.009468726,0.022886541,0.03,0.014018388,0.029742356,0.029743128
TCE5333_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0,-6.82E-13
TCE5333_X,-0.009468726,-0.022886541,-0.03,-0.014018388,-0.029742356,-0.029743128
TCE5334_I,-1.11E-01,-0.085661166,-0.023048091,1.36E-12,0,0
TCE5334_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5334_X,0.00E+00,0,0.023048091,-0.069788093,-0.03410981,0
TCE5335_I,0.01,0.01,0.01,0.01,0.01,0.01
TCE5335_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5335_X,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
TCE5336_I,0.00E+00,-6.82E-13,-2.98E-13,-6.82E-13,0,0
TCE5336_L,0.00E+00,6.82E-13,0.00E+00,6.82E-13,0,6.82E-13
TCE5336_X,0.00E+00,6.82E-13,2.98E-13,6.82E-13,0,0
TCE5337_I,0.008878142,0,0.009107573,0.031278404,0.006787032,0.045798141
TCE5337_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5337_X,-0.008878142,0,-0.009107573,-0.031278404,-0.006787032,-0.045798141
TCE5338_I,0.00E+00,0.00E+00,-2.96E-12,6.82E-13,0.00E+00,-2.96E-12
TCE5338_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5338_X,0.00E+00,0.00E+00,0.00E+00,-6.82E-13,0.00E+00,2.96E-12
TCE5339_I,0,0,0,0,0,0
TCE5339_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5339_X,0,0,0,0,0,0
TCE5340_I,0,-6.82E-13,0,-6.82E-13,0,0
TCE5340_L,0.00E+00,6.82E-13,6.82E-13,6.82E-13,0.00E+00,6.82E-13
TCE5340_X,0,6.82E-13,0,0.00E+00,0,0
TCE5341_I,0,6.82E-13,-0.01,6.82E-13,-0.01,0
TCE5341_L,0.00E+00,-6.82E-13,0.01,-6.82E-13,0.01,0.00E+00
TCE5341_X,0,-6.82E-13,0.01,-6.82E-13,0.01,0
TCE5342_I,-0.249285569,-0.139410319,0,-0.212413954,0,0
TCE5342_L,0.00E+00,6.82E-13,6.82E-13,6.82E-13,0.00E+00,6.82E-13
TCE5342_X,0.249285569,0.139410319,0,0.212413954,0,0
TCE5343_I,-0.171305848,-0.167510665,0,-6.82E-13,0,-6.82E-13
TCE5343_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5343_X,-0.01,-0.01,-1.36E-12,-1.09E-01,-0.094819758,-0.01
TCE5344_I,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0
TCE5344_L,0.00E+00,6.82E-13,6.82E-13,6.82E-13,0.00E+00,6.82E-13
TCE5344_X,0,0.00E+00,0,0.00E+00,0,0
TCE5345_I,0.02,0,0,0.00E+00,0,0
TCE5345_L,-0.02,6.82E-13,6.82E-13,6.82E-13,0,6.82E-13
TCE5345_X,-0.02,0,0,0.00E+00,0,0
TCE5347_I,0.01,0.01,-0.01,-0.01,0.01,0.01
TCE5347_L,-1.00E-02,-0.01,6.82E-13,6.82E-13,-0.01,-0.01
TCE5347_X,-0.01,-0.01,0.01,0.01,-0.01,-0.01
TCE5348_I,0.01,-0.02,-0.01,-0.01,-0.01,-0.02
TCE5348_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5348_X,-0.03,0,0,0.00E+00,0.00E+00,0
TCE5349_I,0.00E+00,0.00E+00,9.52E-13,2.00E-02,0.00E+00,9.09E-13
TCE5349_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5349_X,0.00E+00,0.00E+00,-9.52E-13,-2.00E-02,0.00E+00,-9.09E-13
TCE5350_I,0.00E+00,-6.82E-13,-2.84E-13,-6.82E-13,0.00E+00,0
TCE5350_L,0.00E+00,6.82E-13,6.82E-13,6.82E-13,0.00E+00,6.82E-13
TCE5350_X,0.01,0,0,0.01,0.01,0
TCE5351_I,0.00E+00,0,0,-6.82E-13,0.00E+00,-4.55E-13
TCE5351_L,0.00E+00,6.82E-13,0.00E+00,6.82E-13,0.00E+00,6.82E-13
TCE5351_X,0.00E+00,0,0,0.01,0.00E+00,4.55E-13
TCE5352_I,0,0.00E+00,-1.22E-12,0,0,0
TCE5352_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5352_X,0,0.00E+00,1.22E-12,0,0,0
TCE5353_I,-0.022780824,0.03,-0.010142092,-0.008422545,0,0.02
TCE5353_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5353_X,0.022780824,-0.03,0.010142092,0.008422545,0,-0.02
TCE5354_I,0.00E+00,-6.82E-13,0.00E+00,0.00E+00,0.00E+00,0
TCE5354_L,0.00E+00,6.82E-13,6.82E-13,6.82E-13,0.00E+00,6.82E-13
TCE5354_X,0.00E+00,6.82E-13,0.01,0.00E+00,0.00E+00,0
TCE5355_I,0.00E+00,6.82E-13,7.11E-14,0.00E+00,0.00E+00,1.71E-10
TCE5355_L,0.00E+00,6.82E-13,6.82E-13,6.82E-13,0.00E+00,-1.71E-10
TCE5355_X,0.00E+00,-6.82E-13,-7.11E-14,0.00E+00,0,-1.71E-10
TCE5356_I,0.00E+00,-1.42E-14,-1.42E-14,1.36E-12,0.00E+00,0.00E+00
TCE5356_L,0.00E+00,-6.82E-13,-2.97E-12,-6.82E-13,0.00E+00,0.00E+00
TCE5356_X,0.00E+00,1.42E-14,1.42E-14,-1.36E-12,0.00E+00,0.00E+00
TCE5357_I,0.00E+00,0,0,6.82E-13,0.00E+00,-1.36E-12
TCE5357_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5357_X,0.00E+00,0,0,-0.01,0.00E+00,1.36E-12
TCE5358_I,0,0,-0.01,0,0.00E+00,0
TCE5358_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5358_X,0,0,0.01,0,0.00E+00,0.00E+00
TCE5359_I,0.00E+00,6.82E-13,-0.01,6.82E-13,0.00E+00,6.82E-13
TCE5359_L,0.00E+00,-6.82E-13,0.01,-6.82E-13,0.00E+00,-6.82E-13
TCE5359_X,0.00E+00,-6.82E-13,0.01,-6.82E-13,0.00E+00,-6.82E-13
TCE5360_I,0.01,0,0,0,0,0
TCE5360_L,-0.01,6.82E-13,6.82E-13,6.82E-13,0.00E+00,6.82E-13
TCE5360_X,-0.01,0,0,0,0,0
TCE5361_I,0.00E+00,6.82E-13,0,-2.27E-13,0.00E+00,0.00E+00
TCE5361_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5361_X,0.00E+00,-0.01,0,2.27E-13,0,-0.02
TCE5362_I,0,0,-0.01,0,0.00E+00,0
TCE5362_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5362_X,0,0,0.01,0,0.00E+00,0
TCE5363_I,0.01,0,0,0,0,-2.73E-12
TCE5363_L,0.00E+00,6.82E-13,6.82E-13,6.82E-13,0.00E+00,6.82E-13
TCE5363_X,-0.01,0,0,0,0,2.73E-12
TCE5365_I,0.059292307,-0.019999996,-0.01,0.01,0.01,0.01
TCE5365_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5365_X,-0.059292307,0.019999996,0.01,-0.01,-0.01,-0.01
TCE5367_I,0.04,0.032637267,-0.01,0,0.022637267,0
TCE5367_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5367_X,-0.04,-0.032637267,0.01,0,-0.022637267,0
TCE5369_I,-0.01,-0.01,0,-0.01,-0.02,-0.01
TCE5369_L,0.00E+00,6.82E-13,6.82E-13,6.82E-13,0.00E+00,6.82E-13
TCE5369_X,0.01,0.01,0,0.01,0.02,0.01
TCE5370_I,0,0,0,0.00E+00,0,-0.01
TCE5370_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,0.01
TCE5370_X,0,0,0,0.00E+00,0,0.01
TCE5371_I,0,0,0,0,0,0
TCE5371_X,0,0,0,0,0,0
TCE5372_I,0,-0.029846246,0.010295846,0,6.41E-05,-0.019846246
TCE5372_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5372_X,0,0.029846246,-0.010295846,0,-6.41E-05,0.019846246
TCE5373_I,0,0,0,0,0,0
TCE5373_X,0,0,0,0,0,0
TCE5374_I,0.00E+00,6.82E-13,0,6.82E-13,0.00E+00,0
TCE5374_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5374_X,0,-6.82E-13,0,-6.82E-13,0,0
TCE5375_I,0.04759466,0.118402913,0.160445541,0.14920091,0.119789301,0.101369493
TCE5375_L,0.00E+00,6.82E-13,6.82E-13,6.82E-13,0.00E+00,6.82E-13
TCE5375_X,-0.04759466,-0.118402913,-0.160445541,-0.14920091,-0.119789301,-0.101369493
TCE5376_I,0,0,0,0,0,0
TCE5376_X,0,0,0,0,0,0
TCE5377_I,0,0,0,0,0,0
TCE5377_X,0,0,0,0,0,0
TCE5378_I,0,-9.09E-13,0,0.01,0,-0.01
TCE5378_X,0,9.09E-13,0,-0.01,0,0.01
TCE5379_I,0,0,0,0,0,0
TCE5379_X,0,0,0,0,0,0
TCE5381_I,-0.285241448,-0.303429713,-0.282943284,-0.308025176,-0.298687265,-0.288826576
TCE5381_X,0.285241448,0.303429713,0.282943284,0.308025176,0.298687265,0.288826576
TCE5382_I,0.009140144,0.01,0.01,0.009140144,0.01,0.01
TCE5382_X,-0.009140144,-0.01,-0.019140144,-0.009140144,-0.01,-0.01
TCE5383_I,0.008907942,0.01,0.00E+00,0,0.01,0
TCE5383_X,-0.008907942,-0.01,0.00E+00,0,-0.01,0
TCE5384_I,0,0,0,0,0,0
TCE5384_X,0,0,0.00E+00,0,0,0
TCE5385_I,0.00E+00,-4.55E-13,0.00E+00,-3.87E-12,0,0.00E+00
TCE5385_X,0.00E+00,4.55E-13,0,3.87E-12,0,0
TCE5386_I,1.030020189,1.087114571,0.009140528,1.109788642,1.067986012,0.009140528
TCE5386_X,-1.030020189,-1.087114571,-0.009140528,-1.109788642,-1.067986012,-0.009140528
TCE5387_I,0,0,0,0,0,0
TCE5387_X,0.01,0,0.00E+00,0,0,0.01
TCE5388_I,0,4.55E-13,0,4.55E-13,0,0
TCE5388_X,0,0,0,0,0,0
TCE5389_I,-0.01,0.01,0.01,0.01,0,0.01
TCE5389_X,0.01,-0.01,-0.01,-0.01,0,-0.01
TCE5390_I,0,0,0,0,0,0
TCE5390_X,0,0,0,0,0,0
TCE5391_I,0.285241448,0.303429713,0.282943284,0.308025176,0.298687265,0.288826576
TCE5391_X,-0.285241448,-0.303429713,-0.282943284,-0.308025176,-0.298687265,-0.288826576
TCE5392_I,0,0,0,0,0,0
TCE5392_X,0,0,-0.01,0,0,0
TCE5393_I,0,0.00E+00,0.02,0,0,0
TCE5393_X,0,0.00E+00,-0.02,0,0,0
TCE5394_I,0,0,0,0,0,0
TCE5394_X,0,0,0,0,0,0
TCE5395_I,0,0,0,0,0,0
TCE5395_X,0,0,-0.008833171,0,0,0
TCE5396_I,0.00E+00,9.09E-13,-9.55E-02,0,0,5.68E-12
TCE5396_X,0.00E+00,-9.09E-13,-0.069780937,0,0,-5.68E-12
TCE5397_I,0,0,0,0,0,0
TCE5397_X,0,0,0,0,0,0
TCE5398_I,0,0.004358279,0,0,0,0
TCE5398_X,0,-0.004358279,0,0,0,0
TCE5399_I,-0.01,0,-0.004358279,1.82E-12,-0.004371378,-0.013166781
TCE5399_X,0.024549662,0,0.02,0.014549662,0.02,0.027716443
TCE5400_I,0,0,0.874387252,0,0,1.013854171
TCE5400_X,0,0,-3.19E-09,0,0,0
TCE5401_I,0,0,0,0,0,0
TCE5401_X,0,0,0.874387248,0,0,1.013854171
TCE5402_I,0,0,0,0,0,0
TCE5402_X,0.002852184,6.91E-13,0,0,0,-2.98E-13
TCE5403_I,0,0,0,0,0,0
TCE5403_X,0,0,0,0,0,0
TCE5404_I,0.00E+00,-2.05E-12,-0.026086394,-0.01,-0.01,0
TCE5404_L,0.00E+00,6.82E-13,6.82E-13,6.82E-13,0.00E+00,6.82E-13
TCE5404_X,0.00E+00,2.05E-12,0.026086394,0.01,0.01,0
TCE5405_I,0,0,0,0,0,0
TCE5405_L,0,0,0,0,0,0
TCE5405_X,0.00E+00,0,0.079861795,6.82E-13,0,0
TCE5406_I,0.007065422,0,0,0.001423701,0,0
TCE5406_X,0,0,0,0,0,0
TCE5407_I,0,0,0,0,0,0
TCE5407_X,0,0,0,0,0,0
TCE5408_I,0.00E+00,1.36E-12,0,0.00E+00,0,0
TCE5408_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5408_X,-1.00E-02,-0.01,0,0.00E+00,-0.01,0
TCE5409_I,0,0,0,0,0,0
TCE5409_X,0.01,0,0.007756187,0,0.01,0
TCE5410_I,0.00E+00,0,-4.55E-13,0,0,0
TCE5410_L,0.00E+00,6.82E-13,6.82E-13,6.82E-13,0.00E+00,6.82E-13
TCE5410_X,0.00E+00,0,4.55E-13,0,0,0
TCE5411_I,0.00E+00,6.82E-13,4.55E-13,0.00E+00,0,0
TCE5411_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5411_X,0.00E+00,-6.82E-13,-4.55E-13,0.00E+00,0,0
TCE5412_I,-0.094203736,-0.07296725,-0.132305731,-0.06472785,-0.073347066,-0.089369178
TCE5412_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5412_X,-0.01,0,0.132305731,0.06472785,0.073347066,0.089369178
TCE5413_I,-0.01,0,-0.01,0,-0.01,0
TCE5413_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5413_X,0.01,0,0.01,0,0.01,0
TCE5414_I,0.01,6.82E-13,0.01,0.00E+00,0.125886516,0.350471263
TCE5414_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5414_X,-0.01,-6.82E-13,-0.01,0.00E+00,-0.125886516,-0.350471263
TCE5415_I,0,0,0,0,0,0
TCE5415_L,0,0,0,0,0,0
TCE5415_X,0,0,0,0,0,0
TCE5416_I,0.00E+00,1.36E-12,1.36E-12,1.36E-12,0.00E+00,1.36E-12
TCE5416_L,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
TCE5416_X,-1.00E-02,-0.01,0.00E+00,-1.00E-02,-0.01,6.82E-13
TCE5417_I,0,0,0,0,0,0
TCE5417_L,0,0,0,0,0,0
TCE5417_X,0,0,0,0,0,0
TCE5501_I,0,0,0.00E+00,0,0,1.48E-12
TCE5501_L,0,0,0,0.00084485,0,0
TCE5501_X,0,0,0,0,0,0
TCE5502_I,-2.00E-02,0,0,0.00E+00,0,0
TCE5502_L,0.02,0.00E+00,-6.82E-13,0.00E+00,0.00E+00,-6.82E-13
TCE5502_X,0.02,0.00E+00,0,0,0,-5.91E-12
TCE5504_I,0,0,0,0,0,0
TCE5504_X,0.01,0.01,0.01,0.01,0.01,0.01
TCE5505_I,2.99562865,2.324200314,4.144562524,1.827850154,1.97564887,3.726594296
TCE5505_L,-0.003908927,-0.001932541,-0.00374452,-0.00126322,-0.002231749,-0.00126322
TCE5505_X,3.371225719,2.573564352,3.000996724,4.176122435,4.128643888,3.018242502
TCE6001_I,0,0,0,0,0,0
TCE6001_X,0,0,0,0,0,0
TCE6002_I,0.011092058,-2.27E-13,0.00E+00,0.011092058,0,-0.008907942
TCE6002_L,-0.002184116,6.82E-13,6.82E-13,-0.002184116,0.00E+00,-0.002184116
TCE6002_X,-0.011092058,1.36E-12,0.00E+00,-0.011092058,0,0.008907942
TCE7572_I,0,0,0,0,0,0
TCE7572_X,0,0,0.00E+00,0,0.01,0.01
